V01000 V04001 V04002 V04202 V56084 V56085 V56086 V56087 V56088 V56089 V56090 V56091 V56092 V56093 V56094 V56095 V56096 V56097 V56098 V56099 C56001 C56080 V56081 V56082 V56083
50871 2006 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 34 9.5 27.0 -999 -999 13.8 178 大豆 单作 -999 -999 -999 
50871 2006 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 50 1.3 -999.0 4 6 25.9 533 一季稻 单作 -999 -999 -999 
50871 2007 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 66 15.0 -999.0 6 9 22.1 540 一季稻 单作 -999 -999 -999 
50871 2007 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 23 73.0 29.0 -999 -999 17.6 134 大豆 单作 -999 -999 -999 
50871 2008 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 1 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
50871 2008 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 12 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50871 2008 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 65 1.3 -999.0 5 8 23.2 540 一季稻 -999 -999 -999 -999 
50871 2008 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 33 10.2 20.0 -999 -999 13.0 156 大豆 -999 -999 -999 -999 
50873 2002 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 194.0 -999.0 -999 -999 2.7 308 春玉米 单作 -999 -999 -999 
50873 2002 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 36 1.3 10.0 -999 -999 2.0 -999 大豆 单作 -999 -999 -999 
50873 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -30 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50873 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -18 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
50873 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -38 -999 -999.0 -999.0 -999 -999 -999.0 -999 春小麦 单作 -999 -999 -999 
50873 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -38 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 -999 -999 -999 -999 
50873 2004 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -5 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50873 2004 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 50 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
50873 2004 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 131 -999 -999.0 -999.0 -999 -999 -999.0 -999 春小麦 单作 -999 -999 -999 
50873 2004 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 33 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
50880 2000 11 1 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 15 15.1 4.6 -999 -999 26.5 96 春小麦 单作 -999 -999 -999 
50880 2000 11 1 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 -999.0 -999.0 -999 -999 -999.0 277 马铃薯 -999 1 -999 -999 
50880 2005 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 8 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50880 2005 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -7 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
50880 2005 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 20 10.5 3.0 -999 -999 15.1 149 大豆 单作 -999 -999 -999 
50880 2005 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 224.0 0.0 -999 -999 37.1 624 春玉米 单作 -999 -999 -999 
50880 2006 8 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -10 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 -999 -999 -999 -999 
50880 2006 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -10 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50880 2006 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 85 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
50880 2008 12 1 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 166.0 0.0 -999 -999 3.0 856 春玉米 单作 -999 -999 -999 
50880 2008 12 1 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 2.8 5.0 -999 -999 1.7 180 大豆 单作 -999 -999 -999 
50888 2004 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 180 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50888 2004 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 0 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
50888 2004 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 30 11.1 9.0 -999 -999 16.7 190 大豆 单作 -999 -999 -999 
50888 2004 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 116 -999.0 -999.0 7 3 23.6 483 一季稻 单作 -999 -999 -999 
50888 2005 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 12 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50888 2005 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -31 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
50888 2005 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 27 11.7 7.0 -999 -999 19.7 210 大豆 单作 -999 -999 -999 
50888 2005 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 93 -999.0 -999.0 6 2 27.2 560 一季稻 单作 -999 -999 -999 
50888 2006 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 4 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50888 2006 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -2 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
50888 2006 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 24 8.8 7.0 -999 -999 20.2 215 大豆 单作 -999 -999 -999 
50888 2006 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 82 -999.0 -999.0 2 1 29.1 580 一季稻 单作 -999 -999 -999 
50888 2007 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 15 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
50888 2007 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 28 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50888 2008 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 2 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
50888 2008 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 0 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50892 1999 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -6 -999 -999.0 -999.0 -999 -999 -999.0 -999 春小麦 单作 -999 -999 -999 
50892 2000 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 34 -999.0 0.4 -999 -999 41.0 250 冬小麦 单作 4 -999 -999 
50892 2002 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 2 -999 -999.0 -999.0 -999 -999 -999.0 -999 春小麦 单作 9 -999 -999 
50892 2002 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 20 -999.0 0.6 -999 -999 30.4 189 春小麦 单作 -999 -999 -999 
50892 2002 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 28 9.3 4.0 -999 -999 17.1 128 大豆 单作 -999 -999 -999 
50892 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 10 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50892 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -79 -999 -999.0 -999.0 -999 -999 -999.0 -999 春小麦 单作 -999 -999 -999 
50892 2003 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 20 7.6 3.0 -999 -999 16.7 130 大豆 单作 -999 -999 -999 
50892 2003 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 17 -999.0 1.8 -999 -999 35.0 58 春小麦 单作 -999 -999 -999 
50892 2004 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 55 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50892 2004 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 23 -999 -999.0 -999.0 -999 -999 -999.0 -999 春小麦 单作 -999 -999 -999 
50892 2004 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 19 7.4 2.0 -999 -999 18.5 127 大豆 单作 -999 -999 -999 
50892 2004 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 21 -999.0 0.4 -999 -999 33.4 152 春小麦 单作 -999 -999 -999 
50892 2005 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -7 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50892 2005 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -56 -999 -999.0 -999.0 -999 -999 -999.0 -999 春小麦 单作 -999 -999 -999 
50892 2005 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 36 13.5 7.0 -999 -999 16.7 208 大豆 单作 -999 -999 -999 
50892 2005 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 12 -999.0 2.7 -999 -999 30.4 -999 春小麦 单作 -999 -999 -999 
50892 2006 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 20 6.0 3.0 -999 -999 15.4 101 大豆 单作 -999 -999 -999 
50892 2006 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 24 -999.0 1.1 -999 -999 28.5 205 春小麦 单作 -999 -999 -999 
50892 2007 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 25 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
50892 2007 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 0 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50892 2007 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 175.0 -999.0 -999 -999 33.9 575 春玉米 单作 -999 -999 -999 
50892 2007 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 30 97.0 5.0 -999 -999 16.1 100 大豆 单作 -999 -999 -999 
50892 2008 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 2 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
50892 2008 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 0 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50892 2008 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 178.0 -999.0 -999 -999 28.0 500 春玉米 单作 -999 -999 -999 
50892 2008 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 20 5.7 3.0 -999 -999 13.3 100 大豆 单作 -999 -999 -999 
50953 1999 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 56 20.1 2.0 -999 -999 18.3 177 大豆 单作 -999 -999 -999 
50953 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 38 15.6 4.0 -999 -999 19.7 160 大豆 单作 -999 -999 -999 
50953 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 199.0 3.0 -999 -999 42.2 567 春玉米 单作 -999 -999 -999 
50953 2005 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 44 17.7 8.0 -999 -999 19.3 153 大豆 单作 -999 -999 -999 
50953 2005 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 201.0 0.0 -999 -999 40.0 440 春玉米 单作 -999 -999 -999 
50953 2006 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 40 16.6 8.0 -999 -999 18.2 120 大豆 单作 -999 -999 -999 
50953 2006 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 199.0 0.0 -999 -999 39.0 420 春玉米 套作 -999 -999 -999 
50953 2007 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 165.0 0.0 -999 -999 32.4 360 春玉米 单作 -999 -999 -999 
50953 2007 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 48 -999.0 9.0 -999 -999 20.1 167 大豆 单作 -999 -999 -999 
50953 2008 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 156.0 0.0 -999 -999 30.0 354 春玉米 单作 -999 -999 -999 
50953 2008 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 32 16.6 8.0 -999 -999 18.0 120 大豆 单作 -999 -999 -999 
50954 2002 10 3 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 232.0 0.0 -999 -999 38.4 499 春玉米 单作 -999 -999 -999 
50954 2002 11 1 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 90 7.6 -999.0 6 8 -999.0 334 一季稻 单作 -999 -999 -999 
50954 2003 8 3 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 12 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
50954 2003 8 3 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -9 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
50955 2002 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 202.0 0.0 -999 -999 32.8 556 春玉米 单作 -999 -999 -999 
50955 2002 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 28 6.8 11.0 -999 -999 17.8 141 大豆 单作 -999 -999 -999 
50955 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 5 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50955 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -16 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
50955 2003 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 26 7.8 9.0 -999 -999 21.3 153 大豆 单作 -999 -999 -999 
50955 2003 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 221.0 0.0 -999 -999 34.2 427 春玉米 单作 -999 -999 -999 
50955 2004 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 57 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50955 2004 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 14 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
50955 2004 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 53 16.8 8.0 -999 -999 28.5 287 大豆 单作 -999 -999 -999 
50955 2004 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 225.0 0.0 -999 -999 32.3 460 春玉米 单作 -999 -999 -999 
50955 2005 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -6 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50955 2005 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 11 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
50955 2005 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 50 11.3 6.0 -999 -999 20.8 233 大豆 单作 -999 -999 -999 
50955 2005 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 246.0 0.0 -999 -999 33.9 567 春玉米 单作 -999 -999 -999 
50955 2006 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 23 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50955 2006 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 1 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
50955 2006 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 35 10.2 6.0 -999 -999 20.2 200 大豆 单作 -999 -999 -999 
50955 2006 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 224.0 0.0 -999 -999 33.3 560 春玉米 单作 -999 -999 -999 
50955 2007 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 22 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50955 2007 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 1 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
50955 2007 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 194.0 0.0 -999 -999 32.9 520 春玉米 单作 -999 -999 -999 
50955 2007 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 31 92.0 11.0 -999 -999 19.8 173 大豆 单作 -999 -999 -999 
50955 2008 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 12 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
50955 2008 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 39 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50955 2008 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 214.0 0.0 -999 -999 38.5 560 春玉米 单作 -999 -999 -999 
50955 2008 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 27 10.2 10.0 -999 -999 19.7 193 大豆 单作 -999 -999 -999 
50964 2002 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 192.0 0.0 -999 -999 33.6 447 春玉米 单作 -999 -999 -999 
50964 2002 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 86 28.8 -999.0 11 34 -999.0 400 一季稻 单作 -999 -999 -999 
50964 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -11 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50964 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -13 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
50964 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 27 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
50964 2003 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 190.0 -999.0 -999 -999 34.3 435 春玉米 单作 -999 -999 -999 
50964 2003 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 744 32.5 -999.0 8 3 23.9 520 一季稻 单作 -999 -999 -999 
50964 2004 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 214.0 0.0 -999 -999 38.4 467 春玉米 单作 -999 -999 -999 
50964 2004 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 76 33.8 -999.0 3 3 24.3 527 一季稻 单作 -999 -999 -999 
50964 2005 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 80 35.0 -999.0 8 1 24.5 82 一季稻 单作 -999 -999 -999 
50964 2008 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 86 4.0 -999.0 5 3 24.2 547 一季稻 单作 -999 -999 -999 
50964 2008 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 214.0 -999.0 -999 -999 34.1 454 春玉米 单作 -999 -999 -999 
50968 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 22 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50968 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -2 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
50968 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -1 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
50968 2005 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 1 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50968 2005 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 0 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
50968 2005 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 0 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
50968 2007 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 76 13.0 -999.0 4 5 23.7 553 一季稻 单作 -999 -999 -999 
50968 2007 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 201.0 0.0 -999 -999 38.6 607 春玉米 单作 -999 -999 -999 
50968 2008 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 80 1.9 -999.0 5 6 27.8 613 一季稻 单作 -999 -999 -999 
50968 2008 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 230.0 0.0 -999 -999 37.7 649 春玉米 单作 -999 -999 -999 
50973 2006 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -9 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
50973 2006 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 4 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
50983 2002 12 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 48 19.8 7.0 -999 -999 20.9 90 大豆 单作 -999 -999 -999 
50983 2002 12 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 90 1.5 -999.0 19 3 24.2 350 一季稻 单作 -999 -999 -999 
50983 2003 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 46 22.2 5.0 -999 -999 22.1 130 大豆 单作 -999 -999 -999 
50983 2003 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 95 2.3 -999.0 7 1 25.3 475 一季稻 单作 -999 -999 -999 
50983 2004 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 50 16.5 8.0 -999 -999 20.5 132 大豆 单作 -999 -999 -999 
50983 2004 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 112 2.4 -999.0 7 40 -999.0 480 一季稻 单作 -999 -999 -999 
50983 2005 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 50 22.4 5.0 -999 -999 21.5 138 大豆 单作 -999 -999 -999 
50983 2005 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 103 2.5 -999.0 8 1 25.6 465 一季稻 单作 -999 -999 -999 
50983 2006 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 62 24.2 2.0 -999 -999 20.4 160 大豆 单作 -999 -999 -999 
50983 2006 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 101 3.3 -999.0 2 1 30.2 490 一季稻 单作 -999 -999 -999 
50983 2007 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 134 39.0 -999.0 4 1 23.0 550 一季稻 单作 -999 -999 -999 
50983 2007 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 59 -999.0 2.0 -999 -999 23.5 165 大豆 -999 -999 -999 -999 
50983 2008 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 95 2.8 -999.0 2 0 31.9 568 一季稻 单作 -999 -999 -999 
50983 2008 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 67 26.2 2.0 -999 -999 23.2 168 大豆 单作 -999 -999 -999 
54080 1999 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 0 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
54080 2002 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 239.0 0.0 -999 -999 31.1 640 春玉米 单作 -999 -999 -999 
54080 2002 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 88 1.9 -999.0 6 3 24.2 573 一季稻 单作 -999 -999 -999 
54080 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -20 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
54080 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -6 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
54080 2003 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 77 1.5 -999.0 8 6 22.4 480 一季稻 单作 -999 -999 -999 
54080 2003 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 205.0 0.0 -999 -999 29.4 593 春玉米 单作 -999 -999 -999 
54080 2004 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 8 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
54080 2004 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 8 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
54080 2004 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 239.0 0.0 -999 -999 35.8 660 春玉米 单作 -999 -999 -999 
54080 2004 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 100 2.3 -999.0 4 5 24.9 620 一季稻 单作 -999 -999 -999 
54080 2005 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 7 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
54080 2005 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -10 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
